B	27	16	16:26:09	Nov-13-2019
A	28	15	16:26:10	Nov-13-2019
B	27	17	16:26:10	Nov-13-2019
A	28	14	16:26:11	Nov-13-2019
B	27	16	16:26:11	Nov-13-2019
A	28	15	16:26:11	Nov-13-2019
B	27	17	16:26:12	Nov-13-2019
A	28	14	16:26:12	Nov-13-2019
B	27	16	16:26:13	Nov-13-2019
B	27	17	16:26:13	Nov-13-2019
B	27	17	16:26:14	Nov-13-2019
A	28	14	16:26:14	Nov-13-2019
B	27	16	16:26:14	Nov-13-2019
A	28	15	16:26:15	Nov-13-2019
B	27	16	16:26:15	Nov-13-2019
A	28	14	16:26:16	Nov-13-2019
B	27	16	16:26:16	Nov-13-2019
A	28	15	16:26:16	Nov-13-2019
B	27	17	16:26:17	Nov-13-2019
A	28	14	16:26:17	Nov-13-2019
B	27	16	16:26:18	Nov-13-2019
A	28	15	16:26:18	Nov-13-2019
B	27	17	16:26:18	Nov-13-2019
A	28	14	16:26:19	Nov-13-2019
B	27	16	16:26:19	Nov-13-2019
A	28	15	16:26:20	Nov-13-2019
B	27	17	16:26:20	Nov-13-2019
A	28	14	16:26:20	Nov-13-2019
B	27	16	16:26:21	Nov-13-2019
A	28	15	16:26:21	Nov-13-2019
B	27	17	16:26:22	Nov-13-2019
A	28	14	16:26:22	Nov-13-2019
B	27	16	16:26:22	Nov-13-2019
A	28	15	16:26:23	Nov-13-2019
B	27	17	16:26:23	Nov-13-2019
A	28	15	16:26:24	Nov-13-2019
B	27	15	16:26:24	Nov-13-2019
A	28	15	16:26:24	Nov-13-2019
B	27	17	16:26:25	Nov-13-2019
A	28	14	16:26:25	Nov-13-2019
B	27	15	16:26:26	Nov-13-2019
A	28	15	16:26:26	Nov-13-2019
B	27	17	16:26:26	Nov-13-2019
A	28	15	16:26:27	Nov-13-2019
B	27	15	16:26:27	Nov-13-2019
A	28	15	16:26:28	Nov-13-2019
B	27	17	16:26:28	Nov-13-2019
A	28	15	16:26:28	Nov-13-2019
B	27	15	16:26:29	Nov-13-2019
A	28	15	16:26:29	Nov-13-2019
B	27	17	16:26:30	Nov-13-2019
A	28	15	16:26:30	Nov-13-2019
B	27	15	16:26:31	Nov-13-2019
A	28	15	16:26:31	Nov-13-2019
B	27	17	16:26:31	Nov-13-2019
B	27	15	16:26:32	Nov-13-2019
B	27	15	16:26:32	Nov-13-2019
B	27	16	16:26:33	Nov-13-2019
B	27	17	16:26:33	Nov-13-2019
B	27	15	16:26:33	Nov-13-2019
B	27	16	16:26:34	Nov-13-2019
B	27	16	16:26:34	Nov-13-2019
B	27	17	16:26:35	Nov-13-2019
B	27	15	16:26:35	Nov-13-2019
B	27	16	16:26:35	Nov-13-2019
B	27	16	16:26:36	Nov-13-2019
B	27	17	16:26:36	Nov-13-2019
B	27	15	16:26:37	Nov-13-2019
B	27	16	16:26:37	Nov-13-2019
B	27	16	16:26:37	Nov-13-2019
B	27	17	16:26:38	Nov-13-2019
B	27	15	16:26:38	Nov-13-2019
B	27	16	16:26:39	Nov-13-2019
B	27	16	16:26:39	Nov-13-2019
B	27	17	16:26:39	Nov-13-2019
B	27	15	16:26:40	Nov-13-2019
B	27	16	16:26:40	Nov-13-2019
B	27	16	16:26:41	Nov-13-2019
B	27	17	16:26:41	Nov-13-2019
A	28	14	16:26:41	Nov-13-2019
B	27	16	16:26:42	Nov-13-2019
A	28	15	16:26:42	Nov-13-2019
B	27	17	16:26:43	Nov-13-2019
A	28	14	16:26:43	Nov-13-2019
B	27	16	16:26:43	Nov-13-2019
B	27	17	16:26:44	Nov-13-2019
B	27	17	16:26:44	Nov-13-2019
A	28	14	16:26:45	Nov-13-2019
B	27	16	16:26:45	Nov-13-2019
A	28	15	16:26:46	Nov-13-2019
B	27	17	16:26:46	Nov-13-2019
A	28	14	16:26:46	Nov-13-2019
B	27	16	16:26:47	Nov-13-2019
A	28	15	16:26:47	Nov-13-2019
